adult,budget,popularity,release_date,revenue,runtime,video,vote_average,vote_count,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752,10770,US_production_countries,GB_production_countries,JP_production_countries,FR_production_countries,CA_production_countries,DE_production_countries,KR_production_countries,other_production_countries,en_spoken_languages,es_spoken_languages,ja_spoken_languages,fr_spoken_languages,it_spoken_languages,de_spoken_languages,ko_spoken_languages,zh_spoken_languages,ru_spoken_languages,cn_spoken_languages,other_spoken_languages,en_original_language,es_original_language,fr_original_language,ja_original_language,ko_original_language,other_original_language,status_In Production,status_Planned,status_Post Production,status_Released,status_Rumored,homepage_bool
False,0,11.276,2018.0,0,90,False,6.19,58,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,9.49,2013.0,0,42,False,8.6,82,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,10000000,8.776,1980.0,15795189,99,False,6.711,194,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,11.367,2022.0,0,81,False,5.786,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
False,0,14.275,1993.0,27540561,112,False,6.437,159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False
False,0,11.034,2018.0,0,93,False,5.217,120,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,11.275,1985.0,24689703,87,False,6.114,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,90000000,16.476,2000.0,60874615,114,False,5.984,1234,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,13.475,1994.0,5751882,92,False,6.14,623,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,16.565,1994.0,0,95,False,4.7,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,30000000,13.725,1993.0,38000000,101,False,4.957,253,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,30000000,14.727,2006.0,31070211,87,False,5.169,1396,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,12.73,2016.0,0,92,False,6.011,568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,11.744,2020.0,252494,100,False,5.868,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,17000000,16.559,2010.0,45719985,133,False,6.305,801,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,16.558,2023.0,0,1,False,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False
False,2700000,11.524,1979.0,37799643,118,False,7.087,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,12000000,13.525,1965.0,25333333,160,False,7.185,267,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,13.279,2015.0,0,78,False,5.9,138,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,9.533,2018.0,0,90,False,6.804,247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,0,12.729,2015.0,0,92,False,5.723,282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,13500000,11.274,1993.0,11285588,104,False,7.288,930,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,9.282,2017.0,13610252,109,False,7.223,119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,0,13.526,2008.0,0,89,False,7.019,131,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,250000,16.554,1921.0,2500000,68,False,8.207,1810,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False
False,47000000,15.975,2002.0,30002758,99,False,5.91,1140,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,8.61,2022.0,0,111,False,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False
False,3500000,13.223,1972.0,12600000,116,False,7.125,767,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,11.533,2018.0,0,122,False,6.872,160,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False
False,36000000,14.674,1996.0,20300385,130,False,6.953,949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,10.279,2024.0,0,0,False,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False
False,2500000,16.547,1990.0,26386000,100,False,6.4,191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,700000,13.724,1958.0,3000000,94,False,7.046,457,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,13.003,1976.0,2000000,116,False,6.4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False
False,0,13.223,1974.0,38229000,88,False,6.137,354,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,8.495,2022.0,0,0,False,5.25,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,0,8.172,1974.0,0,80,False,5.791,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False
False,0,11.659,2023.0,0,171,False,8.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False
False,0,10.772,1987.0,0,100,False,7.142,172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,15.971,2018.0,0,105,False,7.726,73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
False,19000000,11.773,1997.0,44332015,105,False,5.7,342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,9000000,11.972,1983.0,14949697,107,False,7.328,1632,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,16.533,2023.0,0,95,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False
False,0,13.023,2009.0,2186782,105,False,6.3,404,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,15.234,2019.0,38981322,118,False,6.752,1062,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,11.526,2015.0,25000000,110,False,7.287,164,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False
False,9000000,14.722,1998.0,17096053,93,False,7.424,2159,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,7000000,10.521,1989.0,9094451,103,False,6.321,322,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,35000000,15.777,2015.0,50363790,123,False,7.089,2341,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,20000000,10.023,2005.0,7535331,101,False,6.325,589,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,13.024,2012.0,0,86,False,7.28,186,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False
False,0,16.526,2017.0,0,92,False,5.328,256,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,12.023,2009.0,32474120,105,False,5.9,595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,965000,14.77,1996.0,0,105,False,6.951,629,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True
False,25000000,16.519,2010.0,48531470,154,False,7.142,1421,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
False,0,9.799,2018.0,0,101,False,4.7,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,18000000,14.721,1997.0,8038061,112,False,6.856,554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,15.47,1984.0,0,103,False,6.051,334,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,13.77,1996.0,0,106,False,4.764,106,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,2500000,9.889,1979.0,15014674,110,False,4.861,79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,16.512,2023.0,0,97,False,5.0,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,9.521,2008.0,0,90,False,5.911,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,False,1,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,13.969,1992.0,127956187,102,False,6.473,792,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,11.282,2019.0,0,94,False,6.591,585,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,12.526,2017.0,0,95,False,6.196,472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,12.103,2014.0,0,90,False,2.984,61,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,12000000,14.319,1981.0,55260558,100,False,7.027,427,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,False,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False
False,0,8.349,1978.0,0,94,False,5.889,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,1,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,8.519,1972.0,0,92,False,6.9,245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,1850000,14.019,1952.0,0,105,False,7.065,115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,13.888,1986.0,0,76,False,6.3,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False
False,0,13.43,2007.0,0,112,False,7.287,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False
False,6000000,14.369,1956.0,12500000,208,False,6.677,201,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,False,1,0,0,0,1,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,11.735,2020.0,0,89,False,5.753,388,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,16.498,2004.0,0,120,False,7.2,171,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,1,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False
False,2000000,12.04,2021.0,0,99,False,6.581,228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True
False,1500000,11.767,1980.0,0,91,False,5.9,257,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,14.413,2016.0,0,82,False,6.949,98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,15.518,2003.0,528245,113,False,7.273,282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False
False,0,14.218,1964.0,0,89,False,7.072,763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False
False,0,9.283,2020.0,0,91,False,6.672,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,2650000,13.018,1962.0,3100000,147,False,7.5,243,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,12.768,2003.0,7897645,96,False,6.996,801,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,12.023,2016.0,0,88,False,5.5,133,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,600,11.518,1941.0,0,74,False,6.692,125,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,10000000,12.517,1994.0,0,100,False,6.8,197,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False
False,0,11.767,1994.0,0,107,False,6.432,374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,10.947,1994.0,0,91,False,5.5,6,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False
False,20000000,14.269,2008.0,4383538,124,False,7.636,1224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,13.988,2021.0,0,111,False,7.369,715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,4200000,16.486,2006.0,42918532,145,False,6.127,456,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True
False,0,13.523,2016.0,228894,121,False,6.393,430,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,14.981,2014.0,0,57,False,5.683,52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,16.478,2023.0,0,0,False,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False
False,5000000,11.979,2019.0,18529730,92,False,4.618,471,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,130000,13.765,1989.0,0,88,False,6.339,205,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,8000000,11.015,1995.0,529766,116,False,6.5,322,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,10.555,2021.0,0,70,False,6.391,92,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,180000,16.416,1997.0,925402,89,False,7.962,522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True
False,24000000,16.474,1999.0,88545092,126,False,7.013,1013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,13000000,15.719,2014.0,176404493,94,False,6.673,3204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False
False,0,14.215,1984.0,0,92,False,6.337,132,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,13.915,1994.0,0,109,False,7.943,1035,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,False,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False
False,0,12.523,2017.0,52036,93,False,5.252,143,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,20000000,11.025,2018.0,0,105,False,6.086,449,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,12000000,15.966,2008.0,8880045,109,False,7.18,377,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,94000000,16.467,2001.0,54744738,116,False,5.153,622,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,1,1,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
