budget,popularity,revenue,runtime,vote_average,vote_count,release_date,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752,10770,homepage_bool
180000000,119.956,73621640,102,6.49,958,2022.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True
0,134.446,12467270,95,6.827,857,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,145.505,0,88,10.0,3,2023.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True
0,112.652,0,82,5.313,16,2022.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,110.192,0,126,6.187,166,2022.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False
0,119.536,0,97,6.0,3,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
100000000,135.573,876688482,161,7.723,19910,2002.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
200000000,121.283,470116094,114,7.684,8829,2021.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,104.43,1228459,111,5.929,254,2022.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
0,125.45,0,95,5.79,207,2023.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
0,183.138,0,80,4.571,7,2023.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False
0,195.279,0,94,5.848,56,2023.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
200000000,106.767,233503234,134,8.075,8209,2021.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,True
0,110.035,0,98,7.45,313,2012.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,103.423,0,90,6.375,12,2022.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
40000000,141.702,175302354,139,8.191,12281,2016.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,True
146000000,155.011,67295363,130,6.383,2440,2022.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,117.5,0,106,6.7,164,2022.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,112.734,0,146,7.133,977,2022.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,117.905,0,88,7.86,509,2021.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,False
165000000,114.431,701729206,169,8.402,31465,2014.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
200000000,124.097,406950844,142,6.75,3569,2022.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
90000000,112.58,203000000,105,7.4,1236,2022.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,True
0,112.467,0,111,5.818,1116,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
0,108.624,0,96,7.662,142,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True
40000000,117.786,571006128,125,5.885,10919,2015.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True
0,94.926,0,74,7.345,87,2022.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False
0,95.514,0,77,6.808,200,2022.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
74000000,119.434,192907684,112,6.632,2768,2022.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
150000000,123.618,895921036,157,7.817,18822,2005.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
0,114.452,0,90,7.007,148,2023.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,96.583,0,93,5.764,106,2022.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
30000000,113.244,0,107,7.383,1390,2022.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
1000000,106.13,0,85,5.238,63,2022.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,93.488,0,74,6.106,90,2022.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,104.214,0,93,5.7,131,2022.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,103.908,0,143,6.271,155,2022.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
150000000,102.866,623726000,111,7.8,15289,2007.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,95.074,86562140,99,7.931,2415,2022.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
55000000,109.699,368307760,105,6.703,7369,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
1500000,103.176,0,98,7.179,814,2022.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,180.681,0,90,8.158,19,2023.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,100.216,0,63,7.306,31,2023.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
0,100.439,0,107,6.638,185,2022.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
250000000,125.193,933959197,153,7.698,17701,2009.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,110.396,0,117,6.622,49,2022.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,True
150000000,111.17,938212738,138,7.688,17757,2007.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True
120000000,125.133,401748820,116,7.026,4730,2022.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
130000000,115.629,789804554,141,8.021,19538,2004.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
217000000,114.339,605425157,154,6.056,5513,2017.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,96.776,9572765,99,6.762,1712,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
220000000,116.588,1518815515,143,7.707,28635,2012.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,104.629,0,123,0.0,0,2023.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
115000000,109.339,579707738,92,7.831,16796,2001.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
250000000,118.773,954305868,146,7.8,17382,2010.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,103.389,0,97,6.6,554,2022.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,104.8,0,84,7.205,44,2004.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,110.729,0,105,6.936,117,2014.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,107.541,0,103,6.3,34,2023.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,92.413,0,48,7.5,556,1990.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
17000000,94.193,161440742,103,7.748,3880,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
6000000,121.225,245066411,175,8.711,18005,1972.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
20000000,108.891,84426031,110,7.094,5249,2021.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,102.266,0,105,5.884,99,2023.0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False
39000000,104.903,206431050,111,7.525,5104,2021.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True
0,94.559,195189,89,6.399,278,2022.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
70000000,122.983,0,242,8.208,8874,2021.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
150000000,94.512,928760770,93,7.236,11026,2004.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
100000000,90.927,0,102,6.813,1651,2022.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,True
2400000,91.487,380512,99,6.707,379,2022.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
356000000,97.536,2794731755,181,8.265,23208,2019.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,92.871,0,100,1.7,3,2023.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
260000000,104.687,592461732,100,7.59,10244,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
0,98.09,0,82,6.695,1501,2022.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,90.029,0,76,7.348,395,2012.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
125000000,111.813,1341511219,130,8.11,18747,2011.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
30000000,95.916,373554033,81,7.968,16729,1995.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
200000000,96.559,226425420,105,7.103,2858,2022.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,True
0,90.588,0,94,5.5,32,2023.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
59000000,104.262,383257136,81,7.343,12000,2002.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,90.486,0,89,7.63,246,2022.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
0,110.539,0,92,5.458,119,2023.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False
85645,92.752,0,101,6.4,179,2022.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,111.576,0,69,1.5,2,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
25000000,129.183,28341469,142,8.702,23844,1994.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
0,69.795,0,96,5.5,2,1994.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False
45000000,103.763,763455561,89,8.259,16558,1994.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
82000000,103.907,146745280,107,7.458,2205,2021.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
175000000,94.07,800526015,105,8.226,17235,2017.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,True
200000000,103.377,2264162353,194,7.9,22927,1997.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
0,150.244,0,106,0.0,0,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
165000000,96.209,657827828,102,7.74,14455,2014.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,81.94,0,104,6.162,318,2022.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
40000000,102.721,13280000,140,7.073,4122,2022.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,True
69000000,95.7,160000000,186,7.84,948,2022.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
185000000,98.805,168717425,132,7.577,7329,2021.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,89.343,0,75,6.918,225,2005.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,False
0,116.402,0,88,6.179,39,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
200000000,93.991,49750471,95,7.881,7304,2021.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,65.415,0,70,5.1,10,2019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
50000000,105.118,37846713,114,6.612,770,2023.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,True
100000000,134.289,392000000,180,8.036,21626,2013.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,True
0,84.14,0,85,5.974,117,2023.0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,False
165000000,102.014,402027830,155,7.801,8893,2021.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
200000000,94.167,402064899,156,6.965,7159,2021.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
10000000,91.567,14779858,106,6.783,1959,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True
75000000,96.175,167500000,105,6.166,3456,2022.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,94.372,357986087,106,8.522,9875,2016.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
0,87.328,195870885,105,8.19,926,2021.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,103.729,0,88,3.5,7,1984.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,148.994,0,80,4.0,2,2023.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False
0,93.518,0,76,6.985,33,2022.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
200000000,93.599,0,102,0.0,0,2023.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,True
13000000,93.196,320406242,112,7.539,10378,2013.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,146.822,0,90,6.2,3,1987.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
1704500,78.04,0,100,6.8,202,2022.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
64000000,81.99,107347356,97,7.245,1565,2021.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,87.693,0,101,5.646,88,2022.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
20000000,78.948,77263354,102,7.368,1205,2022.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
31000000,103.258,90753806,115,6.625,1127,1992.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
379000000,95.336,1045713802,137,6.533,12858,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
70000000,83.905,69633110,137,7.1,3381,2022.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,73.671,0,83,6.346,136,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,70.621,0,80,5.478,23,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
78000000,100.65,56351455,189,7.494,1780,2022.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
5000000,90.507,61768190,93,6.811,1653,2015.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
190000000,89.994,156497322,147,6.523,4766,2021.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
260000000,82.908,1663075401,118,7.128,9122,2019.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
0,78.247,0,93,6.462,65,2023.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
200000000,94.906,708962323,141,6.488,12009,2014.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
14000000,92.849,69497587,106,7.147,7609,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
200000000,98.059,379751131,134,7.335,8945,2021.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,88.091,0,104,5.0,55,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
34000000,101.167,348319861,113,7.173,15597,2014.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,True
41900000,100.703,0,99,6.0,2,2023.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True
0,86.634,0,105,6.7,106,2022.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,True
0,93.758,0,140,7.721,621,2023.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,True
26000000,111.155,43318349,105,7.311,3029,2009.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,False
25000000,85.734,139200000,140,7.841,4692,2022.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
175000000,96.98,880166924,133,7.348,20028,2017.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
200000000,81.448,14400000,138,7.542,2529,2021.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
140000000,87.282,655011224,143,7.786,18787,2003.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,80.796,0,93,6.664,61,2023.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,False
58000000,96.988,783100000,108,7.603,28395,2016.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
25000000,81.736,235956898,127,8.057,8664,2016.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
0,63.705,0,102,5.5,42,2022.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,True
80000000,95.017,366080049,132,7.041,8582,2019.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,80.058,0,54,7.863,542,2021.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,True
0,80.029,0,105,5.311,90,2022.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,False
0,66.113,0,110,6.692,26,2022.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,74.764,0,93,5.923,26,2023.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
0,81.592,0,95,7.048,31,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,84.275,10000000,94,7.223,684,2007.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,62.494,0,90,6.8,124,2022.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
45000000,86.693,52000000,112,7.008,266,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
10000000,69.38,33628000,105,6.314,540,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,67.351,0,0,7.0,7,2022.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2000000,83.614,2157673,97,6.829,509,2022.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,True
215000000,95.0,757930663,136,6.685,15999,2012.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
80000000,82.586,250162278,100,7.669,1516,2022.0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,True
0,96.801,0,100,4.7,13,2023.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
185000000,84.3,1004558444,152,8.509,29769,2008.0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,True
55000000,135.191,192330738,132,7.238,7836,2014.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,True
20000000,111.519,207945075,110,7.916,11139,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
0,80.63,0,105,6.213,47,2022.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False
8500000,67.184,130493,89,4.976,292,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
90000000,88.991,304320254,88,7.917,8702,1998.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
0,73.306,0,0,0.0,0,2023.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,68.039,22456368,124,6.95,30,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
0,67.312,0,0,6.286,21,2023.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
110000000,83.486,331526598,115,7.562,7209,2021.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,True
139000000,96.378,821708551,121,7.269,17144,2002.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
90,68.788,0,90,6.323,31,2022.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
40000000,93.947,103966489,119,7.676,4428,2021.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,True
250000000,81.28,956019788,144,7.312,13012,2014.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
109000000,66.615,111202881,100,7.567,3268,2020.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
200000000,88.091,623933331,124,6.833,19314,2010.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,76.457,0,62,8.205,983,2020.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,True
0,70.986,0,106,5.506,80,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,81.605,0,96,6.821,92,2023.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,83.595,0,76,6.55,20,2022.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
19000000,79.544,278019771,88,6.327,6160,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
14000000,87.368,21500000,99,7.122,2185,2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
37000000,84.916,173567581,133,7.406,6728,2015.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
11000000,86.909,775398007,121,8.207,18667,1977.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
40000000,85.374,38600612,107,6.1,2062,2021.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,65.839,0,70,4.857,7,2022.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,71.605,0,102,6.226,223,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
0,71.633,0,119,7.494,1157,2022.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
50000000,85.113,214215889,130,7.001,4824,2018.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
150000000,76.162,1450026933,103,7.276,8864,2019.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,77.714,21658982,70,7.3,753,1993.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
0,68.351,0,96,6.24,77,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
0,65.452,0,102,6.095,21,2023.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
0,70.447,0,75,5.981,54,2023.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
0,86.395,3000000,119,6.667,6,2023.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
79000000,78.006,473122525,169,6.862,7725,2019.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
125000000,82.868,755356711,123,6.802,14423,2014.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,True
365000000,87.369,1405403694,141,7.279,21324,2015.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
18052672,81.873,19200000,140,7.714,236,2022.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,False
0,78.896,0,60,6.0,20,2003.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
100000000,84.115,125928656,131,6.8,3724,2021.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
61000000,73.574,297400000,97,7.521,5377,2021.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,True
9000000,91.566,10000000,104,6.382,39,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
0,76.279,0,93,7.099,137,2022.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
93000000,76.827,871368364,179,8.398,22732,2001.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
100000000,80.439,130423032,107,7.9,6050,2021.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,True
0,85.32,16914773,138,7.415,744,2022.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,False
37000000,79.547,113086475,109,6.9,3347,2004.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
0,81.2,0,104,6.719,265,2022.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,True
95000000,85.376,543514353,105,6.801,6556,2015.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True
26000000,75.84,144327371,86,7.449,1108,2021.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,66.089,0,85,6.8,29,2023.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
0,60.82,0,96,5.879,87,2023.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False
0,81.24,12421716,100,7.802,724,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
150000000,75.39,136384442,101,8.156,9151,2020.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
15000000,72.412,173046663,112,7.393,5906,1996.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,True
20000,63.685,0,76,6.446,56,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
