budget,popularity,revenue,runtime,vote_average
9000000,20.123,13277558,125,6.551
0,14.774,0,90,5.953
0,13.808,0,85,4.4
0,20.346,0,113,6.2
0,13.872,0,92,6.611
0,16.283,9215591,108,6.473
0,12.847,0,107,6.73
0,22.134,6723732,99,7.395
0,17.126,360736,75,8.138
0,21.199,0,83,5.395
7000000,18.12,16624456,86,5.619
19700000,13.624,30000000,89,6.9
0,12.365,2035911,92,6.559
0,18.87,0,91,5.416
0,18.102,0,104,0.0
18000000,16.37,123306987,100,6.784
10000000,15.875,320705,87,5.896
0,16.058,0,182,6.705
0,15.377,0,84,7.098
0,18.037,0,90,4.5
0,17.517,0,119,6.683
2500000,20.217,14400000,98,5.15
40000000,18.472,2158568,128,5.914
0,15.128,0,97,7.414
40000000,17.771,165478348,141,7.226
0,12.243,0,72,5.2
45000000,22.068,94216343,111,6.417
0,16.614,0,101,5.1
4000000,17.615,0,88,4.633
0,19.115,0,87,4.925
6000000,17.764,22168359,89,5.414
50000000,18.071,0,122,7.395
14000000,16.863,34670720,119,7.235
35000000,15.831,107423,130,7.734
0,16.117,0,99,5.867
0,15.118,0,90,6.4
4000000,15.363,16675000,86,5.2
15000000,15.122,660132,159,6.565
100000000,20.123,26565710,95,6.997
0,13.573,0,85,7.929
0,11.363,8685526,94,6.6
0,14.525,0,103,5.0
0,12.316,0,65,0.0
7000000,20.811,14665733,82,7.448
0,9.698,0,105,5.7
0,12.312,0,74,6.171
3500000,14.811,257850122,91,7.009
0,13.361,0,85,5.17
20000000,14.608,17900000,117,7.014
0,17.859,0,109,4.649
2000000,19.312,14333790,96,6.371
25000000,16.807,34698685,108,7.63
75000000,16.305,875457937,86,6.3
26000000,19.328,6416063,126,7.369
0,12.042,0,14,5.333
4000000,11.855,12121618,100,6.52
0,16.125,0,87,5.692
2500000,20.505,12348905,98,6.32
0,14.949,0,85,5.3
0,13.777,521149,85,5.8
0,15.195,0,95,7.0
0,12.804,0,70,4.9
36000000,17.807,64780213,101,6.024
5400000,18.055,32855818,201,7.632
6000000,15.612,0,90,6.374
0,14.146,0,70,10.0
2000000,13.104,9400000,116,7.34
48000000,15.504,50315140,120,7.191
0,16.495,0,82,7.151
3500000,16.556,25174316,97,6.294
1500000,18.003,4250000,87,8.337
52000000,17.303,37713879,104,5.474
0,10.901,0,97,6.588
0,15.789,0,75,5.2
0,12.264,0,0,0.0
33000000,15.881,16481544,104,6.008
0,19.501,0,135,8.417
0,16.303,0,77,5.25
100,21.924,0,6,0.0
0,16.372,0,104,7.2
10000000,16.099,47410000,96,6.0
0,18.61,0,81,7.488
0,15.354,0,23,7.739
62000000,15.301,53321673,93,5.593
67000000,16.599,47267001,101,6.299
80000000,19.849,73521587,108,6.647
0,14.605,0,63,7.586
15000000,17.55,85306374,124,7.354
0,15.677,0,83,5.5
0,16.37,0,98,6.041
0,12.413,0,90,6.0
65000000,13.097,172842355,104,5.917
0,18.854,0,92,3.688
20000000,18.548,39143839,102,5.497
55000000,16.346,100230832,162,6.824
21000000,21.814,7997460,114,6.883
0,9.85,1822250,129,7.32
12000000,20.945,45000000,110,6.303
55000000,17.547,223387299,98,6.44
15000000,17.845,28733290,101,6.607
2000000,19.8,11239,95,6.274
3860000,15.348,64076736,130,6.613
0,13.607,0,106,6.613
0,13.35,0,120,7.087
0,21.875,168817,142,8.296
45000000,18.043,178051587,117,6.672
29000000,16.094,0,86,6.0
0,16.243,0,70,4.6
0,13.994,0,128,4.4
0,14.05,0,102,5.936
0,19.742,0,140,7.624
20000000,17.599,45056771,101,5.7
0,15.855,1965219,85,7.1
0,19.792,0,121,6.275
9000000,16.34,7936012,111,7.011
0,17.091,0,101,7.425
0,13.61,0,110,8.106
0,11.085,0,92,7.462
1300000,21.04,650422,149,8.16
12000000,18.094,80000000,90,6.232
30000000,19.039,10772144,88,6.038
5985,15.59,0,15,7.958
0,14.817,31217372,145,6.81
100,17.775,0,70,4.5
20000000,13.197,0,90,5.653
2000000,18.788,0,108,7.043
50000000,15.288,38955598,130,7.422
0,15.591,98774891,133,6.257
0,16.289,0,85,7.42
13000000,19.337,123922370,121,7.334
59000000,13.347,32140970,120,6.092
12000000,15.54,15008161,107,5.586
25000000,14.789,5151023,121,6.165
10000000,17.838,39421467,105,5.352
0,13.5,0,30,7.047
0,16.019,0,86,4.372
30000000,15.591,105011053,118,6.0
22000000,15.595,0,105,6.993
58000000,15.986,102854431,95,6.9
0,21.78,0,80,5.8
1500000,18.534,199963,111,7.568
130000,18.584,54667954,79,5.5
0,16.842,2244848,101,5.385
0,9.329,0,86,4.8
45000000,17.344,32450241,87,6.688
11332619,18.088,0,164,7.394
25000000,17.534,119188334,110,5.566
55000000,17.086,9489829,92,5.583
37000000,16.582,40846082,93,5.591
3000000,16.453,0,107,6.679
0,15.764,0,66,5.866
315000,19.032,0,26,7.482
0,12.59,0,95,5.933
5000000,14.836,0,88,4.635
8000000,19.183,63464861,104,7.246
1000000,19.332,38390020,88,5.241
0,15.523,0,110,6.8
3000000,13.019,0,124,5.385
8250000,12.086,30060061,120,6.927
7000000,15.528,13100000,94,6.744
4500000,18.079,6582065,108,7.292
25000000,18.03,166842739,110,6.837
20000000,17.329,70700000,92,6.316
0,15.08,0,76,6.832
0,15.614,0,82,4.0
0,11.418,0,84,6.0
22000000,19.029,13405595,93,6.716
32000000,21.721,18409891,111,6.309
0,13.833,0,87,5.6
0,20.081,0,74,7.039
0,13.345,0,96,5.44
0,12.08,39881,91,5.507
50000000,17.776,30303072,132,6.467
0,15.051,3300000,119,6.955
0,16.3,0,100,6.602
0,14.545,1401954,102,7.361
2500000,15.328,0,93,5.202
10000000,17.288,33856058,109,6.711
0,13.831,19496308,130,8.019
0,15.575,0,90,6.559
45000000,21.233,0,102,5.596
0,14.925,0,104,6.986
800000,14.825,1952653,82,5.86
45000000,17.825,57881056,86,5.7
0,12.954,0,106,4.88
0,13.541,0,144,7.6
0,18.523,0,106,6.426
2000000,16.025,70000000,137,8.041
40000000,19.273,141591324,98,6.076
15000,15.078,0,104,7.05
0,15.607,14521,122,6.59
0,15.584,0,115,7.072
6000000,19.574,0,95,4.927
50000000,17.575,83761844,87,5.292
0,14.474,0,87,5.468
0,16.855,0,89,5.798
2000000,17.58,2006704,105,4.728
68000000,18.772,193921372,124,6.305
0,12.825,0,92,6.7
0,13.33,2635408,97,5.4
35000000,15.469,0,110,6.613
50000000,17.575,212902372,125,5.748
17000000,18.774,15730665,86,7.322
0,17.071,14924998,100,6.429
1500000,17.77,0,87,8.304
60000000,18.57,164433867,92,5.898
0,16.338,0,122,6.673
0,17.319,0,131,6.614
2900000,15.519,370720,117,7.471
7000000,15.525,3719383,90,6.272
0,15.828,0,94,5.958
0,18.319,0,81,6.338
15000000,15.221,33035736,110,6.807
0,10.553,128759,115,4.6
0,15.572,0,94,4.896
0,21.517,0,87,4.931
0,13.141,0,127,7.684
0,16.815,0,92,6.255
1250000,20.265,36182181,129,7.026
0,12.956,0,88,7.0
0,14.315,0,3,6.893
13000000,17.067,51723285,123,6.583
0,15.065,0,88,6.948
75000000,15.315,36754634,94,6.581
0,15.424,0,6,0.0
0,21.589,0,90,0.0
20000000,17.065,41624687,101,5.663
46000000,18.614,107626125,99,5.976
0,16.099,0,104,4.815
0,14.1,0,14,2.0
10400000,14.919,311000000,161,7.956
0,15.313,3110000,93,6.316
0,14.064,0,11,6.716
0,12.581,289157,95,6.1
35000000,16.265,82087155,106,5.865
10000000,21.578,40485039,90,6.843
0,11.245,0,114,8.1
95000000,19.643,160099222,117,5.746
1600000,15.075,5750000,91,7.263
0,13.431,0,0,5.75
3500000,17.313,0,75,6.913
12000000,16.515,85512300,109,6.131
0,15.841,0,124,7.533
60000000,20.511,93107289,111,6.25
0,16.81,0,95,6.384
35000000,20.011,219375562,99,6.083
0,21.553,0,84,5.1
18000000,16.315,6740647,112,6.224
4500000,11.313,0,86,5.202
7600000,15.259,12000000,103,7.039
5000000,16.259,64282312,88,6.283
19000000,19.51,68673228,141,7.458
0,13.815,6554322,90,5.705
0,16.558,0,75,7.4
0,17.809,0,110,7.059
0,15.819,0,82,7.229
0,17.261,0,95,5.505
9000000,15.075,8119285,96,6.4
5000000,15.957,12200000,139,6.4
7000000,12.061,573335,103,7.306
0,10.553,0,96,7.619
25000000,18.259,93617009,116,7.377
17000000,15.755,10015449,97,7.636
0,14.81,0,75,7.364
35000000,14.505,64350171,110,5.948
0,18.32,0,85,7.922
0,12.505,0,98,7.257
291000,18.406,12000000,70,7.513
5000000,17.073,459051,102,5.9
43000000,15.805,93983911,104,6.609
0,19.097,0,58,6.8
0,14.806,18962444,100,7.226
0,10.306,0,4,7.1
0,15.808,1473809,104,6.059
13000000,14.505,754249,161,7.4
0,15.352,0,88,6.8
0,15.195,0,101,6.643
0,20.007,0,99,5.541
3000000,16.311,28645,96,5.864
85000000,17.504,100266865,167,6.3
0,15.501,2100000,117,7.428
30000000,19.751,29359216,110,6.866
24000000,15.552,9576495,97,5.893
0,14.852,0,90,6.132
0,17.55,0,76,7.162
0,21.122,0,86,3.0
7500000,17.999,296999813,93,6.277
55000000,20.807,36976336,134,6.92
0,14.272,0,100,5.726
1000000,18.301,14347000,94,6.6
13000000,19.751,3012210,100,5.459
1800000,17.748,31623833,94,6.973
0,9.986,0,83,6.467
0,18.314,889816,99,6.4
0,16.048,34300000,98,6.596
0,11.193,0,9,6.5
0,9.547,0,95,6.4
0,17.546,8620678,82,5.932
0,11.352,0,111,5.413
0,15.047,0,76,6.5
0,16.504,0,96,5.131
120000000,21.423,227817248,119,5.556
56000000,16.499,34737199,109,5.912
0,16.806,0,111,7.0
0,15.305,0,108,7.51
0,16.048,2915767,75,6.624
20000000,12.703,0,90,6.8
0,17.447,0,102,6.569
0,13.543,3237520,88,7.389
0,15.063,17424378,117,6.8
7000000,18.063,4717597,100,6.1
0,15.246,0,101,6.291
0,15.977,0,113,7.308
0,20.004,225879065,135,8.236
3800000,17.292,0,98,4.73
0,15.11,0,97,6.9
0,12.545,0,77,5.985
30000000,15.791,90754475,102,5.872
0,14.875,0,90,6.529
0,11.803,0,68,3.625
35000000,13.242,18381890,93,6.016
0,12.855,0,133,8.07
0,15.259,387053506,118,6.447
24000000,14.739,23510601,110,6.194
0,15.568,0,93,6.009
0,16.541,138868,93,6.874
0,15.255,1045873,93,6.381
12700000,15.043,49196532,111,5.8
20000000,15.489,51417188,98,6.274
26000000,18.04,29657751,111,6.281
0,13.289,0,88,5.06
1200000,19.787,760883,81,6.597
71,21.34,0,6,2.0
0,14.53,0,118,6.356
11000000,18.287,59827328,98,6.5
32000000,18.196,31882724,141,6.832
2600000,14.838,28430000,165,7.994
25000000,17.286,84565230,107,6.17
0,10.294,0,72,7.0
0,17.036,0,79,6.38
0,14.551,0,81,7.413
30000000,16.736,35294470,109,6.144
1800000,16.608,0,86,4.529
0,16.284,0,87,4.578
4000000,14.559,0,102,6.032
7000000,20.935,17949758,89,6.191
2135000,16.185,7000000,130,7.162
80000000,15.734,17626234,177,6.226
28000000,16.284,58795814,102,5.5
23000000,15.733,0,133,6.243
23000000,16.482,179519401,99,6.961
28000000,18.034,92380927,99,6.488
25000000,16.042,14454622,102,5.448
0,11.581,0,0,0.0
80000000,18.732,60655420,74,7.008
0,15.766,0,104,6.6
0,17.481,52096475,120,7.757
29000000,17.534,33662874,131,6.889
75000000,17.881,183031272,127,6.85
0,18.283,0,90,6.285
0,13.73,0,95,5.362
45000000,18.782,78568977,114,6.776
0,17.719,0,88,4.5
3500000,16.286,0,93,6.008
15000000,20.03,44065653,84,5.938
0,9.116,0,96,6.5
0,21.272,0,136,7.348
0,15.279,0,54,6.76
20000000,17.479,171504781,104,6.083
11800000,16.735,40272135,118,7.489
54000000,16.979,128769345,95,5.62
17000000,13.781,47919757,140,6.937
0,12.71,0,86,5.518
0,17.592,0,110,7.465
0,12.781,0,102,7.49
0,17.032,0,22,6.566
25000000,19.728,80936232,83,5.914
50000000,15.779,87134280,98,4.883
0,13.027,0,230,8.0
0,21.251,4526,99,5.584
17000000,13.69,13851432,110,4.9
1000000,16.527,10499694,95,6.0
0,14.533,0,93,6.22
0,17.187,0,90,8.2
3200000,12.728,658573,95,6.184
0,17.777,0,108,6.8
0,12.028,0,94,5.3
0,14.727,3193,92,7.799
50000000,18.927,104478416,109,6.661
4000000,18.682,65046687,111,7.392
8900000,16.728,29844753,127,7.764
0,20.225,0,167,7.86
0,15.449,0,90,6.3
0,14.04,5707415,108,7.178
1030064,13.779,0,104,7.1
30000000,20.524,135130999,138,7.478
0,13.786,0,102,6.774
8000000,18.124,69821334,111,6.25
10000000,14.027,17511906,111,7.292
20000000,18.227,54956140,101,6.228
0,10.404,0,84,6.0
25000000,20.025,64437847,98,6.812
1750000,19.375,3800000,129,7.335
15000000,16.723,33200000,84,5.075
24000000,16.723,32710894,76,6.346
0,15.024,0,71,5.438
0,14.029,0,73,6.804
7000000,15.027,7600000,123,7.257
50000000,19.425,40828540,95,5.722
9000000,16.525,33556631,89,6.454
0,15.583,0,97,7.1
0,11.095,0,0,0.0
0,13.502,0,95,6.228
3000000,19.034,0,100,5.937
0,11.829,0,84,6.8
0,12.289,0,115,6.022
16000000,16.022,18564088,101,7.028
0,14.872,0,93,6.1
0,15.021,0,100,7.365
8000000,12.973,6491240,102,6.992
25000000,16.471,70442940,97,5.654
0,14.724,0,10,7.244
0,9.073,0,97,6.5
0,13.451,0,108,7.2
2100000,12.468,23650000,171,7.85
25000000,16.018,10115013,100,6.394
7047000,12.356,3646605,121,6.8
0,14.171,0,71,6.328
0,17.016,0,97,0.0
0,13.909,0,97,6.9
0,17.665,19474589,101,6.471
0,15.656,0,125,6.881
0,19.015,0,103,7.473
0,19.521,5245263,86,6.592
5000000,16.716,38610009,90,5.409
0,11.672,0,97,5.0
0,12.295,0,105,4.822
0,13.493,0,97,8.0
0,15.015,0,104,4.6
17000000,14.913,60613008,87,6.758
46000000,14.263,100860818,116,6.446
25000000,18.963,78656813,88,6.048
0,17.264,0,86,6.248
4000000,15.014,44909486,113,6.763
6500000,19.212,54215416,108,7.207
60000000,17.713,256697520,108,6.445
0,15.545,0,120,7.715
0,13.353,0,105,3.0
10000000,16.017,4366460,101,6.764
6500000,17.012,24265583,116,6.4
0,9.046,0,91,3.989
18000000,13.012,65070412,106,5.858
0,15.012,0,95,4.588
0,18.789,0,104,5.637
18000000,16.793,14000000,117,6.88
0,12.293,0,106,6.881
32000000,20.362,60740827,96,7.176
16000000,13.265,2084628,102,6.127
9000000,19.46,20458340,90,7.082
57000000,14.71,19334145,105,6.719
16000000,16.509,48017402,107,6.282
9000000,17.959,18564613,90,6.908
50000000,16.263,80383290,107,6.309
0,12.011,0,95,6.983
0,10.774,0,97,7.0
18000000,16.458,1738611,108,7.319
0,13.173,0,73,6.369
0,13.91,0,0,4.0
17500000,15.658,14717854,95,6.158
60000000,18.159,52322400,104,6.52
10000000,12.029,0,118,5.353
0,11.012,0,63,7.0
0,16.761,0,88,7.335
0,13.691,0,104,6.1
17500000,20.157,85313124,117,6.61
0,17.259,0,145,6.944
0,16.876,795312,135,5.943
0,15.266,496334,74,6.865
7202188,21.056,8194857,102,7.52
0,18.287,0,90,5.0
0,10.052,0,95,5.942
0,15.014,0,100,5.428
0,9.879,0,82,5.4
0,11.98,43000000,112,6.1
0,16.167,0,113,6.754
20000000,15.908,80547866,82,4.222
80341000,16.257,250100000,145,7.165
60000000,19.406,129832389,89,5.99
130000000,18.257,211787511,165,6.6
6000000,18.906,43656822,151,7.276
30000000,15.656,48138337,93,5.121
0,14.104,0,86,5.3
25000000,12.273,2000000,93,7.935
1100000,13.904,5450815,82,4.888
0,19.506,2340363,95,5.962
2000000,15.903,46122355,109,7.318
10000000,16.754,12008642,112,6.413
20000000,14.204,84297309,96,6.268
0,15.807,0,82,1.0
250000,20.057,322619,84,6.95
0,15.502,0,108,7.349
20000000,16.704,66476363,109,6.621
0,16.085,0,90,5.053
50000000,17.452,38619405,109,6.76
38000000,12.764,0,102,6.2
0,14.012,16872691,123,7.558
5000000,16.656,3769214,95,6.684
79000000,16.944,0,169,7.25
0,15.157,0,98,6.514
1207520,15.5,0,92,5.874
13000000,19.257,54837234,102,7.091
8000000,18.76,487420,118,5.086
6000000,15.25,0,110,6.7
2600000,11.752,553198,92,6.997
0,11.218,0,44,5.667
25000000,17.154,106209378,85,7.0
15000000,14.5,0,118,6.324
98000000,14.949,10017322,124,5.8
0,13.922,0,76,7.2
0,15.004,0,64,7.752
40000000,13.0,106407672,101,6.434
135000000,20.979,163794509,132,5.98
20000000,15.7,47817020,106,6.369
25000000,19.453,48782670,118,6.006
12000000,14.751,12077441,99,6.658
0,11.96,0,98,6.538
0,9.306,0,93,6.12
30000000,15.05,0,79,6.229
0,14.248,0,16,6.7
0,15.245,0,199,8.1
18000000,14.246,251212670,89,6.452
0,11.352,0,101,0.0
0,9.867,0,85,4.136
160000000,20.496,164508066,125,4.573
0,13.506,0,81,0.0
0,13.27,0,118,5.625
0,12.974,0,95,5.7
0,17.694,21890845,107,6.5
15000000,20.947,34604000,128,7.68
0,14.037,0,93,7.556
0,12.013,0,92,6.721
2700000,12.501,0,91,5.486
47000000,17.943,102825796,96,5.959
0,15.206,147172,113,6.305
0,14.996,0,21,7.0
0,16.246,2403409,85,6.049
4000000,19.643,38251425,93,7.766
0,13.998,0,105,5.8
3000000,16.496,11947954,87,5.4
12250000,17.745,2510007,103,6.284
0,14.286,0,95,7.457
0,15.009,0,85,7.926
0,15.006,0,98,7.3
0,14.192,0,104,7.688
25000000,17.741,5778353,117,5.73
40000000,18.241,19726050,121,5.8
6570000,20.912,0,0,6.5
4500000,16.84,0,126,7.551
25000000,18.442,5796630,88,6.03
6000000,15.791,50000000,108,7.253
15000000,20.905,64191523,119,7.611
20000000,16.14,183097323,95,6.696
0,20.903,31466789,101,6.602
40000000,20.191,87840042,96,5.388
20000000,14.391,73830340,108,5.74
0,15.989,15645616,123,6.5
0,11.559,0,73,4.8
0,10.472,0,76,6.222
24500000,19.589,17218023,126,7.404
0,16.246,0,107,6.835
0,12.175,0,108,7.0
34000000,18.887,48169908,202,7.526
50000000,18.388,202292902,115,7.304
0,15.489,0,110,6.629
9000000,14.24,0,101,5.904
0,15.987,22951145,100,7.206
50000000,16.237,33422806,95,5.387
12000000,14.314,96800000,113,7.466
0,13.996,0,8,8.183
0,17.514,0,96,7.0
3000000,19.135,9801375,131,7.331
0,11.269,0,75,0.0
0,18.262,3189087,106,6.483
0,18.734,1293976,130,6.351
0,11.734,0,119,6.68
3000000,20.133,1108462,103,7.304
40000000,20.845,92913171,96,6.576
6000000,14.997,2576990,135,7.413
0,15.493,0,89,5.721
0,11.747,0,91,7.454
0,14.073,0,92,4.0
0,15.684,0,30,6.482
250000,18.383,12021272,114,6.774
0,12.232,0,0,0.0
0,14.201,2506542,94,6.987
5000000,16.933,17112713,129,7.732
14000000,13.931,116000000,165,7.032
0,10.391,0,0,0.0
0,14.301,0,82,6.2
0,11.996,0,102,6.785
10000000,15.439,0,78,6.867
0,17.733,0,99,6.534
0,15.006,321930,96,3.611
0,20.811,0,115,5.658
0,16.23,0,107,6.8
4100000,12.481,36000000,135,6.9
0,13.729,0,80,6.615
20000000,15.485,8821329,94,5.792
0,15.76,0,123,6.845
8000000,13.98,22818256,91,5.93
0,13.506,0,91,6.125
20000000,19.981,1969193,105,6.487
0,15.479,0,110,7.045
9070000,14.093,0,135,7.238
35000000,15.181,2106557,96,5.407
0,14.126,0,32,5.5
54000000,18.98,0,116,7.461
0,13.482,461162,116,6.479
18000000,17.127,50083616,115,7.299
4500000,20.782,3606395,104,6.239
10500000,15.482,567064,99,5.2
4000000,19.476,0,100,6.239
0,17.136,0,114,7.3
0,13.982,6158,85,5.601
0,17.698,0,85,5.708
0,20.765,14702744,91,6.528
137000000,16.426,85131830,106,6.2
0,10.301,0,69,3.5
8500000,17.734,2053469,139,6.387
85000000,17.976,131426169,102,5.037
46000000,20.762,25232289,124,6.755
13000000,16.175,97837138,81,6.835
0,14.984,0,104,7.159
0,20.754,0,114,6.41
0,14.823,0,99,0.0
25000000,15.674,24665649,96,7.139
0,8.893,0,90,6.1
0,15.388,0,111,6.3
0,13.976,0,74,6.7
90000000,17.474,0,114,6.203
0,9.702,0,6,7.0
0,13.927,0,127,6.364
15000000,15.178,61788393,98,6.153
10000000,13.724,0,100,5.5
45000000,16.923,21009180,113,5.952
0,16.922,0,150,6.612
35000000,17.724,43650785,114,6.051
0,11.053,0,124,7.069
0,13.732,0,98,6.162
21000000,12.737,3215636,107,7.335
0,15.652,0,93,4.8
2700000,19.422,15992615,80,7.8
0,15.721,0,104,7.136
0,17.251,0,86,4.732
0,10.595,0,53,7.0
19000000,14.471,6682098,125,6.615
0,15.789,5588800,100,6.3
0,15.23,0,76,7.886
53000000,20.702,98837872,123,6.464
6000000,16.618,7500000,131,7.202
0,11.469,3237880,92,7.081
5000000,16.217,12232628,107,6.538
10000000,15.967,26488734,90,6.21
0,12.227,0,54,6.6
0,17.221,36531605,121,7.0
21000000,13.617,177200000,116,7.205
0,13.471,0,97,6.67
532673,15.968,3000000,92,6.991
0,10.479,0,81,0.0
100000,14.666,7000000,89,7.4
0,16.224,0,97,5.838
35000000,20.682,42930462,112,6.074
61000000,17.92,61319383,110,5.092
0,15.482,0,92,7.126
75000000,15.367,67631903,123,6.277
10000000,16.671,27305571,138,7.017
1100000,14.865,0,13,8.163
40000000,12.216,129540499,123,6.684
37000000,15.114,37962774,110,5.411
0,12.924,293385,94,7.1
0,20.664,0,45,0.0
27000000,20.663,0,137,4.2
0,11.748,0,103,7.24
0,15.541,0,99,5.072
1500000,14.414,7000000,111,7.5
4500000,15.218,11774,103,6.237
18000000,15.285,1289595,93,4.893
8000000,17.467,45640143,94,6.147
20000000,16.416,67876281,104,5.943
7000000,15.741,0,110,6.512
0,12.513,21348,93,5.7
0,14.212,10000000,89,6.996
0,13.123,3890008,125,6.0
14000000,17.463,22852638,98,6.3
0,13.464,0,18,6.621
90000000,19.412,65900249,135,6.832
0,14.733,0,114,5.014
0,8.84,0,10,6.0
100000,11.713,0,21,6.91
0,18.029,111523,98,5.164
0,8.838,0,60,0.0
1700000,18.91,8844595,93,5.73
25000000,16.213,153997819,99,6.238
5000000,17.472,9341824,84,6.881
0,12.467,176288,89,6.672
6244087,18.11,638641,145,7.643
0,19.981,0,109,7.08
2500000,13.46,34196922,111,7.244
0,15.732,0,86,4.6
0,15.977,0,92,5.9
2240000,17.113,0,116,7.151
60000000,15.712,105200903,113,6.355
3500000,15.961,4159678,103,6.709
20000000,13.343,3000000,124,6.5
20000000,14.711,89137047,107,7.2
0,12.459,0,48,6.8
10000000,20.215,0,86,6.299
0,18.457,0,116,6.7
0,12.657,0,105,4.197
10000000,12.757,8667684,90,5.0
100000000,17.958,35168966,138,6.471
14500000,20.158,65497208,82,5.712
13305000,15.167,41509280,135,7.286
0,15.466,0,102,5.343
60000000,13.907,170268750,101,5.801
7400000,17.459,15946321,135,7.195
0,17.16,0,100,5.309
0,15.965,20895905,110,7.552
0,14.706,0,61,6.9
0,14.458,0,92,6.8
0,10.048,0,121,7.4
0,14.958,0,52,6.672
0,15.657,0,75,5.625
8120000,13.215,124652206,111,7.025
30000000,16.907,62616646,91,5.634
6000000,13.466,0,95,5.965
0,14.204,25824,90,5.973
12000000,14.414,242115,114,7.26
20000000,19.19,12007070,124,6.6
30000000,16.652,15556340,109,4.708
25000000,17.953,36400360,93,6.1
40000000,15.956,0,88,7.66
0,15.715,0,112,7.239
0,15.47,0,86,5.595
0,14.602,0,88,4.3
25000000,17.851,19075720,97,5.755
45000000,17.401,112006296,123,6.4
0,18.958,0,102,0.0
0,12.41,0,93,5.4
9000000,20.207,18803648,105,7.2
2000000,13.451,3537283,105,6.715
4000000,12.651,56666667,108,7.591
0,16.001,0,139,8.193
1522860,12.633,0,0,6.8
9000000,17.206,0,95,7.354
0,17.951,0,95,5.649
0,9.987,0,103,7.0
0,14.655,0,146,8.8
0,16.953,0,86,5.742
28000000,15.648,92000000,110,6.656
0,14.649,0,109,8.105
2000000,17.411,0,92,6.719
6000000,17.7,156318,91,5.687
0,10.062,0,102,7.3
0,15.653,2193474,100,6.682
3000000,15.698,0,93,5.0
46000000,16.449,62870546,75,6.69
0,9.777,0,85,6.25
60000000,17.697,108431355,109,5.151
0,15.929,0,174,7.204
5000000,19.397,12534817,104,5.716
16000000,16.698,14822346,86,5.375
17300,14.147,0,23,7.494
0,14.947,0,100,7.212
26000000,12.697,116400000,102,6.724
31000000,17.396,185260553,117,7.027
0,15.45,0,119,7.032
0,13.448,0,101,6.177
4200000,17.895,5835247,88,6.84
0,16.149,0,107,6.0
0,12.697,3317662,91,5.792
634793,11.946,7978917,90,7.7
8000000,19.193,17092453,100,5.363
3800000,17.093,23689877,122,7.85
29000000,13.707,26925979,83,6.338
0,14.661,0,111,7.941
0,17.778,9953934,112,6.8
10000000,14.445,9636289,101,6.556
1700000,16.211,95384,95,5.965
22000000,19.642,221303188,127,6.806
60000000,15.894,50650079,90,5.27
0,14.443,2399280,70,5.0
0,10.101,0,2,0.0
0,17.65,0,101,6.148
12000000,17.091,27281507,85,7.37
12000000,16.191,0,87,4.409
20000000,14.443,117224271,99,6.6
1700000,17.39,9700000,88,6.148
10000000,15.693,408680,102,5.377
0,16.944,6075,96,5.768
30000000,13.64,25480490,105,6.041
1000000,14.74,10750000,105,7.361
0,13.892,0,164,6.646
15500000,15.216,3642692,140,6.79
60000000,15.143,22187813,104,6.253
0,10.598,0,0,0.0
70000000,17.091,134748021,133,6.094
0,12.458,0,106,4.6
0,12.928,0,83,6.104
393750,18.388,2000000,75,7.566
